pid,trial,physical_speed,visual_end_size,scenario,congruency
9,72,-10,40,two-hand,
9,73,0,50,two-hand,
9,74,-40,40,two-hand,
9,75,-10,45,two-hand,
9,76,-40,50,two-hand,
9,77,-40,55,two-hand,
9,78,-10,40,two-hand,
9,79,-40,55,two-hand,
9,80,0,40,two-hand,
9,81,0,35,two-hand,
9,82,-10,35,two-hand,
9,83,0,55,two-hand,
9,84,-40,50,two-hand,
9,85,-10,50,two-hand,
9,86,0,60,two-hand,
9,87,-20,50,two-hand,
9,88,-40,40,two-hand,
9,89,-20,55,two-hand,
9,90,-10,55,two-hand,
9,91,-40,45,two-hand,
9,92,-20,35,two-hand,
9,93,-20,55,two-hand,
9,94,-10,60,two-hand,
9,95,-20,45,two-hand,
9,96,0,55,one-hand,
9,97,-20,50,one-hand,
9,98,-10,60,one-hand,
9,99,-20,60,one-hand,
9,100,-20,45,one-hand,
9,101,-20,35,one-hand,
9,102,-10,55,one-hand,
9,103,0,45,one-hand,
9,104,-40,50,one-hand,
9,105,0,40,one-hand,
9,106,0,40,one-hand,
9,107,-40,60,one-hand,
9,108,-10,35,one-hand,
9,109,-20,55,one-hand,
9,110,0,60,one-hand,
9,111,-40,55,one-hand,
9,112,0,40,one-hand,
9,113,-10,60,one-hand,
9,114,-10,35,one-hand,
9,115,-40,40,one-hand,
9,116,-10,35,one-hand,
9,117,-40,45,one-hand,
9,118,-20,45,one-hand,
9,119,-10,40,one-hand,
9,120,-10,45,one-hand,
9,121,0,60,one-hand,
9,122,-20,40,one-hand,
9,123,0,50,one-hand,
9,124,-20,35,one-hand,
9,125,-10,40,one-hand,
9,126,-20,60,one-hand,
9,127,-10,60,one-hand,
9,128,-20,50,one-hand,
9,129,-20,35,one-hand,
9,130,-10,55,one-hand,
9,131,-40,35,one-hand,
9,132,-10,40,one-hand,
9,133,0,35,one-hand,
9,134,-20,55,one-hand,
9,135,0,60,one-hand,
9,136,0,45,one-hand,
9,137,-20,45,one-hand,
9,138,0,45,one-hand,
9,139,0,35,one-hand,
9,140,0,35,one-hand,
9,141,-10,40,one-hand,
9,142,-40,40,one-hand,
9,143,-20,55,one-hand,
9,144,-20,45,one-hand,
9,145,0,35,one-hand,
9,146,-10,50,one-hand,
9,147,-20,60,one-hand,
9,148,0,50,one-hand,
9,149,-40,40,one-hand,
9,150,-20,40,one-hand,
9,151,-40,50,one-hand,
9,152,-40,55,one-hand,
9,153,-10,55,one-hand,
9,154,0,55,one-hand,
9,155,-10,50,one-hand,
9,156,-20,60,one-hand,
9,157,0,55,one-hand,
9,158,-20,40,one-hand,
9,159,0,50,one-hand,
9,160,-10,60,one-hand,
9,161,-40,45,one-hand,
9,162,-20,40,one-hand,
9,163,-40,50,one-hand,
9,164,-10,45,one-hand,
9,165,-40,45,one-hand,
9,166,0,55,one-hand,
9,167,-10,50,one-hand,
9,168,0,40,one-hand,
9,169,-40,60,one-hand,
9,170,-10,55,one-hand,
9,171,0,50,one-hand,
9,172,-40,35,one-hand,
9,173,-40,35,one-hand,
9,174,-10,45,one-hand,
9,175,-20,55,one-hand,
9,176,-40,55,one-hand,
9,177,0,45,one-hand,
9,178,-40,45,one-hand,
9,179,-40,60,one-hand,
9,180,-20,50,one-hand,
9,181,-20,35,one-hand,
9,182,-40,60,one-hand,
9,183,-10,35,one-hand,
9,184,-40,50,one-hand,
9,185,-40,40,one-hand,
9,186,-40,35,one-hand,
9,187,0,60,one-hand,
9,188,-20,50,one-hand,
9,189,-40,55,one-hand,
9,190,-10,50,one-hand,
9,191,-10,45,one-hand,
