pid,trial,physical,visual,direction,congruency,binary
9,122,40,400,shrink,0,
9,123,40,75,shrink,0,
9,124,20,75,shrink,1,
9,125,10,300,shrink,0,
9,126,30,25,shrink,1,
9,127,10,300,shrink,0,
9,128,40,25,shrink,1,
9,129,30,100,shrink,1,
9,130,20,200,shrink,1,
9,131,10,400,shrink,0,
9,132,40,25,shrink,1,
9,133,20,50,shrink,1,
9,134,30,25,shrink,1,
9,135,30,400,shrink,0,
9,136,10,25,shrink,1,
9,137,10,300,shrink,0,
9,138,40,200,shrink,1,
9,139,40,300,shrink,0,
9,140,40,400,shrink,0,
9,141,30,300,shrink,0,
9,142,30,200,shrink,1,
9,143,40,100,shrink,1,
9,144,40,25,shrink,0,
9,145,30,200,shrink,1,
9,146,10,25,shrink,1,
9,147,20,75,shrink,1,
9,148,10,400,shrink,0,
9,149,30,400,shrink,0,
9,150,10,100,shrink,1,
9,151,30,25,shrink,1,
9,152,30,400,shrink,0,
9,153,30,400,shrink,0,
9,154,20,75,shrink,1,
9,155,10,400,shrink,0,
9,156,20,400,shrink,0,
9,157,20,300,shrink,0,
9,158,20,100,shrink,1,
9,159,20,25,shrink,1,
9,160,10,25,shrink,1,
9,161,10,50,shrink,1,
9,162,40,100,shrink,1,
9,163,40,200,shrink,1,
9,164,20,400,shrink,0,
9,165,20,200,shrink,1,
9,166,20,300,shrink,0,
9,167,40,300,shrink,0,
9,168,30,400,shrink,0,
9,169,30,50,shrink,1,
9,170,10,200,shrink,0,
9,171,10,200,shrink,0,
9,172,40,75,shrink,1,
9,173,30,50,shrink,1,
9,174,10,300,shrink,0,
9,175,40,300,shrink,0,
9,176,10,100,shrink,1,
9,177,20,50,shrink,1,
9,178,10,75,shrink,1,
9,179,10,75,shrink,1,
9,180,20,100,shrink,1,
9,181,40,100,shrink,1,
9,182,20,25,shrink,1,
9,183,10,75,shrink,1,
9,184,20,400,shrink,0,
9,185,40,200,shrink,0,
9,186,40,100,shrink,1,
9,187,20,100,shrink,1,
9,188,40,50,shrink,1,
9,189,30,200,shrink,1,
9,190,30,75,shrink,1,
9,191,20,400,shrink,0,
9,192,10,75,shrink,1,
9,193,30,75,shrink,1,
9,194,20,200,shrink,0,
9,195,10,50,shrink,1,
