pid,trial,visualSize,scenario,direction,congruency,time,distance
12,44,60,two-hand,shrink,1,2.035685,0.1841021
12,45,46,two-hand,shrink,1,2.328401,0.1973273
12,46,46,two-hand,shrink,1,1.241795,0.189879
12,47,42,two-hand,shrink,1,2.397009,0.1895413
12,48,46,two-hand,shrink,1,2.203211,0.181294
12,49,46,two-hand,shrink,1,1.603923,0.1904721
12,50,48,two-hand,shrink,1,3.357988,0.2001795
12,51,60,two-hand,shrink,1,1.937008,0.1813937
12,52,42,two-hand,shrink,0,2.021728,0.1871006
12,53,50,two-hand,shrink,1,2.035928,0.1713338
12,54,50,two-hand,shrink,1,2.36898,0.1769633
12,55,50,one-hand,shrink,1,4.04093,
12,56,58,one-hand,shrink,1,3.706072,
12,57,60,one-hand,shrink,1,1.924541,
12,58,50,one-hand,shrink,1,3.790015,
12,59,54,one-hand,shrink,1,2.077806,
12,60,46,one-hand,shrink,1,2.52324,
12,61,52,one-hand,shrink,1,2.689692,
12,62,44,one-hand,shrink,1,2.397767,
12,63,42,one-hand,shrink,1,2.370007,
12,64,48,one-hand,shrink,1,6.392352,
12,65,52,one-hand,shrink,1,2.425701,
12,66,46,one-hand,shrink,1,2.327958,
12,67,46,one-hand,shrink,1,2.912846,
12,68,60,one-hand,shrink,1,1.882542,
12,69,44,one-hand,shrink,1,3.512504,
12,70,48,one-hand,shrink,1,2.871005,
12,71,58,one-hand,shrink,1,2.467146,
12,72,50,one-hand,shrink,1,2.842959,
12,73,52,one-hand,shrink,0,2.939678,
12,74,56,one-hand,shrink,1,2.230641,
12,75,40,one-hand,shrink,1,1.826867,
12,76,44,one-hand,shrink,1,2.411054,
12,77,54,one-hand,shrink,1,2.452919,
12,78,46,one-hand,shrink,1,2.160844,
12,79,46,one-hand,shrink,1,2.30057,
12,80,42,one-hand,shrink,1,1.868563,
12,81,44,one-hand,shrink,0,2.900049,
12,82,54,one-hand,shrink,0,2.703967,
12,83,56,one-hand,shrink,0,1.770476,
12,84,40,one-hand,shrink,0,2.063649,
12,85,56,one-hand,shrink,0,1.868526,
12,86,58,one-hand,shrink,0,1.937138,
12,87,42,one-hand,shrink,0,1.658576,
12,88,40,one-hand,shrink,0,1.564325,
12,89,50,one-hand,shrink,1,1.979923,
12,90,48,one-hand,shrink,0,2.090796,
12,91,40,one-hand,shrink,0,2.397984,
12,92,48,one-hand,shrink,1,1.673679,
12,93,60,one-hand,shrink,0,2.174506,
12,94,42,one-hand,shrink,1,1.812296,
12,95,56,one-hand,shrink,0,1.689291,
12,96,60,one-hand,shrink,0,1.548253,
12,97,58,one-hand,shrink,0,2.049736,
12,98,50,one-hand,shrink,0,2.566622,
12,99,40,one-hand,shrink,0,2.326966,
12,100,52,one-hand,shrink,0,3.5979,
12,101,42,one-hand,shrink,0,5.265236,
12,102,56,one-hand,shrink,0,2.020395,
12,103,52,one-hand,shrink,0,3.565544,
12,104,60,one-hand,shrink,0,2.744683,
12,105,48,one-hand,shrink,0,2.745746,
12,106,44,one-hand,shrink,0,3.121613,
12,107,58,one-hand,shrink,0,1.646312,
12,108,54,one-hand,shrink,0,1.923622,
12,109,54,one-hand,shrink,0,2.341413,
