pid,trial,physical_speed,visual_end_size,scenario,congruency
2,82,-40,45,one-hand,
2,83,-20,50,one-hand,
2,84,-10,50,one-hand,
2,85,-40,60,one-hand,
2,86,-40,40,one-hand,
2,87,0,60,one-hand,
2,88,-10,35,one-hand,
2,89,-40,45,one-hand,
2,90,-20,35,one-hand,
2,91,-20,55,one-hand,
2,92,-20,60,one-hand,
2,93,-10,40,one-hand,
2,94,-40,50,one-hand,
2,95,-40,60,one-hand,
2,96,0,55,two-hand,
2,97,0,35,two-hand,
2,98,-10,50,two-hand,
2,99,-40,35,two-hand,
2,100,-10,55,two-hand,
2,101,-40,40,two-hand,
2,102,0,45,two-hand,
2,103,-40,35,two-hand,
2,104,0,45,two-hand,
2,105,0,35,two-hand,
2,106,-10,45,two-hand,
2,107,-20,45,two-hand,
2,108,-40,50,two-hand,
2,109,-40,45,two-hand,
2,110,-40,55,two-hand,
2,111,-20,50,two-hand,
2,112,0,40,two-hand,
2,113,0,60,two-hand,
2,114,-10,60,two-hand,
2,115,-20,35,two-hand,
2,116,0,60,two-hand,
2,117,-20,45,two-hand,
2,118,-20,40,two-hand,
2,119,0,50,two-hand,
2,120,-20,35,two-hand,
2,121,-20,55,two-hand,
2,122,-40,60,two-hand,
2,123,-10,40,two-hand,
2,124,0,50,two-hand,
2,125,-40,45,two-hand,
2,126,-40,40,two-hand,
2,127,-10,45,two-hand,
2,128,-10,55,two-hand,
2,129,-40,35,two-hand,
2,130,-20,50,two-hand,
2,131,-40,50,two-hand,
2,132,-20,60,two-hand,
2,133,-10,55,two-hand,
2,134,0,50,two-hand,
2,135,-10,50,two-hand,
2,136,-20,50,two-hand,
2,137,-10,35,two-hand,
2,138,-40,40,two-hand,
2,139,-40,50,two-hand,
2,140,-40,60,two-hand,
2,141,-10,45,two-hand,
2,142,-20,40,two-hand,
2,143,-10,35,two-hand,
2,144,-40,35,two-hand,
2,145,-20,55,two-hand,
2,146,0,40,two-hand,
2,147,0,40,two-hand,
2,148,-10,60,two-hand,
2,149,-10,40,two-hand,
2,150,0,55,two-hand,
2,151,-20,60,two-hand,
2,152,-10,35,two-hand,
2,153,0,35,two-hand,
2,154,0,35,two-hand,
2,155,-20,45,two-hand,
2,156,0,45,two-hand,
2,157,-20,50,two-hand,
2,158,-10,35,two-hand,
2,159,-20,45,two-hand,
2,160,-40,45,two-hand,
2,161,-20,55,two-hand,
2,162,-20,35,two-hand,
2,163,-20,40,two-hand,
2,164,-40,55,two-hand,
2,165,-40,55,two-hand,
2,166,0,40,two-hand,
2,167,0,60,two-hand,
2,168,-20,60,two-hand,
2,169,-10,45,two-hand,
2,170,0,50,two-hand,
2,171,0,45,two-hand,
2,172,-10,50,two-hand,
2,173,0,60,two-hand,
2,174,-10,60,two-hand,
2,175,0,55,two-hand,
2,176,-40,40,two-hand,
2,177,-40,45,two-hand,
2,178,-40,50,two-hand,
2,179,-20,35,two-hand,
2,180,-40,60,two-hand,
2,181,-40,60,two-hand,
2,182,-10,60,two-hand,
2,183,-20,40,two-hand,
2,184,-40,55,two-hand,
2,185,0,55,two-hand,
2,186,-10,50,two-hand,
2,187,-10,55,two-hand,
2,188,-20,60,two-hand,
2,189,-10,40,two-hand,
2,190,-10,40,two-hand,
2,191,-20,55,two-hand,
