pid,trial,physical_speed,visual_end_size,scenario,congruency
3,121,-40,50,one-hand,
3,122,0,50,one-hand,
3,123,0,35,one-hand,
3,124,-20,60,one-hand,
3,125,-20,50,one-hand,
3,126,-20,40,one-hand,
3,127,-40,50,one-hand,
3,128,-40,35,one-hand,
3,129,-10,40,one-hand,
3,130,0,60,one-hand,
3,131,-40,45,one-hand,
3,132,-40,40,one-hand,
3,133,-10,45,one-hand,
3,134,-10,45,one-hand,
3,135,-20,40,one-hand,
3,136,0,40,one-hand,
3,137,-40,45,one-hand,
3,138,-40,55,one-hand,
3,139,-40,45,one-hand,
3,140,0,55,one-hand,
3,141,-40,55,one-hand,
3,142,-40,60,one-hand,
3,143,-20,45,one-hand,
3,144,-40,35,one-hand,
3,145,-40,60,one-hand,
3,146,0,35,one-hand,
3,147,0,50,one-hand,
3,148,0,45,one-hand,
3,149,-20,40,one-hand,
3,150,0,45,one-hand,
3,151,-10,50,one-hand,
3,152,-20,55,one-hand,
3,153,-40,40,one-hand,
3,154,0,60,one-hand,
3,155,-40,40,one-hand,
3,156,-20,55,one-hand,
3,157,-20,45,one-hand,
3,158,-10,55,one-hand,
3,159,-20,35,one-hand,
3,160,-40,35,one-hand,
3,161,0,55,one-hand,
3,162,-40,60,one-hand,
3,163,-40,50,one-hand,
3,164,-20,50,one-hand,
3,165,-40,55,one-hand,
3,166,-20,55,one-hand,
3,167,-20,45,one-hand,
3,168,-10,40,one-hand,
3,169,-40,55,one-hand,
3,170,-10,60,one-hand,
3,171,-10,45,one-hand,
3,172,-40,50,one-hand,
3,173,-10,50,one-hand,
3,174,-20,60,one-hand,
3,175,0,50,one-hand,
3,176,-20,35,one-hand,
3,177,0,45,one-hand,
3,178,-10,55,one-hand,
3,179,-20,35,one-hand,
3,180,-10,60,one-hand,
3,181,-20,50,one-hand,
3,182,-10,50,one-hand,
3,183,-40,60,one-hand,
3,184,-40,40,one-hand,
3,185,0,40,one-hand,
3,186,0,60,one-hand,
3,187,-10,40,one-hand,
3,188,0,60,one-hand,
3,189,-10,55,one-hand,
3,190,-10,35,one-hand,
3,191,-10,60,one-hand,
