pid,trial,physical_speed,visual_end_size,scenario,congruency
11,169,-20,55,one-hand,
11,170,-40,45,one-hand,
11,171,-20,45,one-hand,
11,172,-40,50,one-hand,
11,173,0,45,one-hand,
11,174,0,40,one-hand,
11,175,-40,40,one-hand,
11,176,-40,50,one-hand,
11,177,0,45,one-hand,
11,178,-20,40,one-hand,
11,179,0,60,one-hand,
11,180,-20,40,one-hand,
11,181,0,55,one-hand,
11,182,-10,40,one-hand,
11,183,-10,55,one-hand,
11,184,-20,35,one-hand,
11,185,-40,40,one-hand,
11,186,0,50,one-hand,
11,187,0,35,one-hand,
11,188,-10,45,one-hand,
11,189,-40,35,one-hand,
11,190,-10,60,one-hand,
11,191,-20,35,one-hand,
