pid,trial,physicalSize,visualSize,congruent
7,124,100,125.0,
7,125,100,87.5,
7,126,20,200.0,
7,127,40,87.5,
7,128,60,100.0,
7,129,80,75.0,
7,130,40,67.5,
7,131,100,175.0,
7,132,20,125.0,
7,133,80,75.0,
7,134,60,150.0,
7,135,40,125.0,
7,136,120,67.5,
7,137,40,150.0,
7,138,20,175.0,
7,139,20,67.5,
7,140,80,67.5,
7,141,100,150.0,
7,142,40,75.0,
7,143,40,50.0,
7,144,60,87.5,
7,145,100,67.5,
7,146,80,50.0,
7,147,20,150.0,
7,148,60,67.5,
7,149,80,100.0,
7,150,20,87.5,
7,151,100,100.0,
7,152,60,175.0,
7,153,60,67.5,
7,154,60,150.0,
7,155,80,87.5,
7,156,120,175.0,
7,157,120,75.0,
7,158,120,100.0,
7,159,120,67.5,
7,160,120,125.0,
7,161,60,175.0,
7,162,40,200.0,
7,163,80,67.5,
7,164,120,175.0,
7,165,100,200.0,
7,166,60,175.0,
7,167,40,150.0,
7,168,80,87.5,
7,169,120,100.0,
7,170,20,125.0,
7,171,20,50.0,
7,172,40,125.0,
7,173,60,125.0,
7,174,20,75.0,
7,175,20,87.5,
7,176,100,67.5,
7,177,60,87.5,
7,178,80,200.0,
7,179,120,67.5,
7,180,80,50.0,
7,181,100,100.0,
7,182,60,75.0,
7,183,40,67.5,
7,184,80,175.0,
7,185,80,100.0,
7,186,80,75.0,
7,187,120,87.5,
7,188,20,100.0,
7,189,80,100.0,
7,190,80,87.5,
7,191,60,100.0,
7,192,80,125.0,
7,193,40,175.0,
7,194,40,67.5,
7,195,40,100.0,
7,196,20,175.0,
7,197,60,100.0,
7,198,80,175.0,
7,199,40,50.0,
7,200,60,125.0,
7,201,80,75.0,
7,202,120,100.0,
7,203,120,50.0,
7,204,40,150.0,
7,205,120,87.5,
7,206,40,100.0,
7,207,40,200.0,
7,208,80,50.0,
7,209,80,67.5,
7,210,80,175.0,
7,211,80,67.5,
7,212,100,200.0,
7,213,100,87.5,
7,214,20,67.5,
7,215,80,125.0,
7,216,80,200.0,
7,217,100,175.0,
7,218,20,50.0,
7,219,120,125.0,
7,220,120,125.0,
7,221,60,50.0,
7,222,60,200.0,
7,223,100,125.0,
7,224,100,50.0,
7,225,40,87.5,
7,226,60,50.0,
7,227,100,50.0,
7,228,60,87.5,
7,229,60,75.0,
7,230,120,100.0,
7,231,80,150.0,
7,232,20,67.5,
7,233,100,100.0,
7,234,100,75.0,
7,235,40,75.0,
7,236,120,125.0,
7,237,120,125.0,
7,238,120,87.5,
7,239,20,50.0,
7,240,100,67.5,
7,241,40,150.0,
7,242,80,200.0,
7,243,120,50.0,
7,244,20,200.0,
7,245,80,87.5,
7,246,20,175.0,
7,247,20,50.0,
7,248,20,87.5,
7,249,80,150.0,
7,250,100,75.0,
7,251,100,200.0,
7,252,60,50.0,
7,253,40,50.0,
7,254,20,100.0,
7,255,60,200.0,
7,256,100,87.5,
7,257,100,175.0,
7,258,20,75.0,
7,259,40,50.0,
7,260,80,175.0,
7,261,80,75.0,
7,262,20,100.0,
7,263,80,125.0,
7,264,100,200.0,
7,265,120,200.0,
7,266,60,150.0,
7,267,60,200.0,
7,268,20,75.0,
7,269,60,67.5,
