pid,trial,visualSize,scenario,direction,congruency,time,distance
7,70,46,two-hand,shrink,1,1.836983,0.1775557
7,71,42,two-hand,shrink,0,1.67119,0.1874347
7,72,54,two-hand,shrink,1,2.032572,0.172041
7,73,44,two-hand,shrink,1,1.685056,0.1717599
7,74,54,two-hand,shrink,1,1.740545,0.1691461
7,75,48,two-hand,shrink,1,1.768523,0.1685397
7,76,60,two-hand,shrink,1,1.643014,0.1652167
7,77,58,two-hand,shrink,0,1.281195,0.1755885
7,78,46,two-hand,shrink,1,1.754282,0.1671006
7,79,40,two-hand,shrink,1,1.50386,0.182499
7,80,40,two-hand,shrink,0,1.753837,0.1736975
7,81,46,two-hand,shrink,1,1.754259,0.1663097
7,82,54,two-hand,shrink,1,1.614797,0.1689638
7,83,42,two-hand,shrink,1,2.031895,0.1681939
7,84,52,two-hand,shrink,1,1.447939,0.1649743
7,85,58,two-hand,shrink,1,1.238807,0.1716031
7,86,42,two-hand,shrink,1,1.753709,0.1650403
7,87,56,two-hand,shrink,1,1.475285,0.1662396
7,88,40,two-hand,shrink,0,1.434258,0.1896388
7,89,60,two-hand,shrink,1,2.617182,0.1729426
7,90,40,two-hand,shrink,0,1.323073,0.1920994
7,91,58,two-hand,shrink,1,2.116324,0.1640881
7,92,48,two-hand,shrink,1,1.963025,0.169
7,93,52,two-hand,shrink,0,1.225053,0.173235
7,94,52,two-hand,shrink,0,1.629033,0.1704532
7,95,52,two-hand,shrink,1,2.172197,0.1690482
7,96,58,two-hand,shrink,1,1.600871,0.1663111
7,97,58,two-hand,shrink,1,2.283276,0.1707651
7,98,60,two-hand,shrink,1,1.476027,0.1699814
7,99,50,two-hand,shrink,1,1.433993,0.1906334
7,100,44,two-hand,shrink,1,1.698598,0.1664248
7,101,46,two-hand,shrink,1,1.837914,0.1670219
7,102,56,two-hand,shrink,1,1.489693,0.1656454
7,103,50,two-hand,shrink,1,1.656292,0.1631785
7,104,44,two-hand,shrink,0,1.267193,0.1785847
7,105,48,two-hand,shrink,1,1.907416,0.1735702
7,106,48,two-hand,shrink,0,1.253294,0.1767353
7,107,60,two-hand,shrink,1,1.211723,0.1725083
7,108,44,two-hand,shrink,0,2.213703,0.1908135
7,109,50,two-hand,shrink,0,1.740294,0.1707654
