pid,trial,visualSize,scenario,direction,congruency,time,distance
2,55,46,one-hand,shrink,0,5.141369,
2,56,48,one-hand,shrink,0,2.502113,
2,57,56,one-hand,shrink,1,102.3045,
2,58,50,one-hand,shrink,1,185.3848,
2,59,44,one-hand,shrink,0,7.307463,
2,60,42,one-hand,shrink,0,8.238618,
2,61,52,one-hand,shrink,1,1.210926,
2,62,54,one-hand,shrink,1,3.946698,
2,63,52,one-hand,shrink,0,2.001957,
2,64,48,one-hand,shrink,1,3.474659,
2,65,42,one-hand,shrink,1,9.669641,
2,66,58,one-hand,shrink,1,1.614105,
2,67,48,one-hand,shrink,1,1.780221,
2,68,44,one-hand,shrink,1,2.293805,
2,69,44,one-hand,shrink,1,3.294555,
2,70,60,one-hand,shrink,1,1.377485,
2,71,50,one-hand,shrink,1,2.182836,
2,72,50,one-hand,shrink,0,2.111356,
2,73,60,one-hand,shrink,1,1.599499,
2,74,40,one-hand,shrink,0,1.626909,
2,75,42,one-hand,shrink,0,2.460192,
2,76,40,one-hand,shrink,0,3.363243,
2,77,44,one-hand,shrink,1,2.404723,
2,78,42,one-hand,shrink,1,1.752352,
2,79,54,one-hand,shrink,1,1.988757,
2,80,56,one-hand,shrink,1,1.46063,
2,81,54,one-hand,shrink,1,1.266311,
2,82,46,one-hand,shrink,1,1.432977,
2,83,52,one-hand,shrink,1,1.502329,
2,84,40,one-hand,shrink,1,1.613561,
2,85,48,one-hand,shrink,1,1.224852,
2,86,52,one-hand,shrink,1,1.474725,
2,87,48,one-hand,shrink,1,1.420407,
2,88,56,one-hand,shrink,0,2.096716,
2,89,60,one-hand,shrink,0,2.141137,
2,90,46,one-hand,shrink,1,1.281152,
2,91,60,one-hand,shrink,0,1.974345,
2,92,58,one-hand,shrink,1,2.071454,
2,93,58,one-hand,shrink,1,1.65493,
2,94,56,one-hand,shrink,1,1.627455,
2,95,56,one-hand,shrink,1,1.433004,
2,96,40,one-hand,shrink,0,2.029992,
2,97,46,one-hand,shrink,1,1.349244,
2,98,60,one-hand,shrink,1,1.376749,
2,99,50,one-hand,shrink,1,1.267448,
2,100,40,one-hand,shrink,1,1.516034,
2,101,58,one-hand,shrink,1,1.489066,
2,102,46,one-hand,shrink,1,1.558511,
2,103,54,one-hand,shrink,1,1.404558,
2,104,54,one-hand,shrink,1,1.475154,
2,105,42,one-hand,shrink,1,1.53005,
2,106,50,one-hand,shrink,1,1.236812,
2,107,52,one-hand,shrink,1,1.363309,
2,108,58,one-hand,shrink,1,1.363647,
2,109,44,one-hand,shrink,1,1.25098,
