pid,trial,visualSize,scenario,direction,congruency,time,distance
10,41,54,two-hand,shrink,1,2.504793,0.1727973
10,42,44,two-hand,shrink,1,8.291861,0.1698795
10,43,58,two-hand,shrink,1,1.782899,0.1773359
10,44,46,two-hand,shrink,0,1.490106,0.1648433
10,45,52,two-hand,shrink,1,3.814815,0.1623142
10,46,54,two-hand,shrink,1,1.600988,0.1674532
10,47,52,two-hand,shrink,1,1.962873,0.1751759
10,48,44,two-hand,shrink,0,1.601241,0.1684219
10,49,52,two-hand,shrink,1,1.712215,0.174898
10,50,48,two-hand,shrink,1,2.339055,0.1646196
10,51,60,two-hand,shrink,1,3.077291,0.1708971
10,52,42,two-hand,shrink,0,1.796161,0.155552
10,53,50,two-hand,shrink,1,1.934964,0.1709756
10,54,58,two-hand,shrink,1,2.311349,0.183114
10,55,60,one-hand,shrink,1,3.063034,
10,56,60,one-hand,shrink,1,1.865917,
10,57,52,one-hand,shrink,1,1.921354,
10,58,42,one-hand,shrink,0,1.768955,
10,59,52,one-hand,shrink,1,1.517929,
10,60,46,one-hand,shrink,0,2.36646,
10,61,50,one-hand,shrink,1,2.881728,
10,62,56,one-hand,shrink,0,2.547802,
10,63,56,one-hand,shrink,1,1.378109,
10,64,56,one-hand,shrink,1,1.768755,
10,65,42,one-hand,shrink,0,3.635144,
10,66,48,one-hand,shrink,1,1.935587,
10,67,50,one-hand,shrink,1,2.213574,
10,68,58,one-hand,shrink,0,2.380844,
10,69,54,one-hand,shrink,1,2.576271,
10,70,54,one-hand,shrink,1,1.949583,
10,71,42,one-hand,shrink,0,1.476213,
10,72,50,one-hand,shrink,1,1.949215,
10,73,40,one-hand,shrink,0,1.420056,
10,74,44,one-hand,shrink,1,1.963402,
10,75,54,one-hand,shrink,1,1.674424,
10,76,48,one-hand,shrink,1,1.962237,
10,77,40,one-hand,shrink,0,2.311373,
10,78,56,one-hand,shrink,1,1.364848,
10,79,44,one-hand,shrink,0,1.475977,
10,80,58,one-hand,shrink,1,3.759881,
10,81,50,one-hand,shrink,1,1.726381,
10,82,46,one-hand,shrink,1,2.213876,
10,83,40,one-hand,shrink,0,1.489858,
10,84,44,one-hand,shrink,1,1.962912,
10,85,60,one-hand,shrink,0,1.726063,
10,86,48,one-hand,shrink,1,2.324997,
10,87,48,one-hand,shrink,1,1.391947,
10,88,46,one-hand,shrink,1,1.503937,
10,89,58,one-hand,shrink,1,1.712568,
10,90,40,one-hand,shrink,0,1.726384,
10,91,58,one-hand,shrink,1,52.7818,
10,92,58,one-hand,shrink,1,2.68698,
10,93,46,one-hand,shrink,0,1.628749,
10,94,42,one-hand,shrink,0,2.29693,
10,95,48,one-hand,shrink,1,1.461959,
10,96,54,one-hand,shrink,1,1.643328,
10,97,44,one-hand,shrink,0,4.844786,
10,98,50,one-hand,shrink,1,1.392291,
10,99,44,one-hand,shrink,0,1.406035,
10,100,46,one-hand,shrink,1,2.367042,
10,101,52,one-hand,shrink,1,1.837043,
10,102,60,one-hand,shrink,1,3.118385,
10,103,40,one-hand,shrink,0,1.893358,
10,104,52,one-hand,shrink,1,2.046121,
10,105,60,one-hand,shrink,1,3.091458,
10,106,56,one-hand,shrink,1,2.77104,
10,107,52,one-hand,shrink,1,2.171924,
10,108,54,one-hand,shrink,1,4.330106,
10,109,42,one-hand,shrink,0,1.434182,
