pid,trial,physicalSize,visualSize,congruent
1,187,40,67.5,0
1,188,100,50.0,0
1,189,60,125.0,0
1,190,40,150.0,0
1,191,80,125.0,1
1,192,60,200.0,0
1,193,40,200.0,0
1,194,60,100.0,1
1,195,80,87.5,1
1,196,40,125.0,1
1,197,20,50.0,0
1,198,40,75.0,0
1,199,100,87.5,1
1,200,20,100.0,1
1,201,60,125.0,1
1,202,80,125.0,0
1,203,100,175.0,1
1,204,20,75.0,1
1,205,20,150.0,0
1,206,80,87.5,1
1,207,80,200.0,0
1,208,20,75.0,1
1,209,60,175.0,1
1,210,120,67.5,0
1,211,80,100.0,0
1,212,100,67.5,0
1,213,80,175.0,0
1,214,100,75.0,0
1,215,100,150.0,1
1,216,80,150.0,0
1,217,80,67.5,0
1,218,80,67.5,1
1,219,20,175.0,0
1,220,100,200.0,0
1,221,120,200.0,1
1,222,80,75.0,0
1,223,60,87.5,0
1,224,60,67.5,0
1,225,80,87.5,1
1,226,20,200.0,0
1,227,120,150.0,1
1,228,40,75.0,0
1,229,60,150.0,0
1,230,20,125.0,1
1,231,20,67.5,0
1,232,40,125.0,1
1,233,100,125.0,1
1,234,60,175.0,0
1,235,20,67.5,0
1,236,40,100.0,1
1,237,20,200.0,0
1,238,20,50.0,0
1,239,60,150.0,0
1,240,80,87.5,1
1,241,120,175.0,1
1,242,80,175.0,0
1,243,80,100.0,0
1,244,100,100.0,1
1,245,100,87.5,0
1,246,80,67.5,0
1,247,40,50.0,0
1,248,60,100.0,1
1,249,60,125.0,0
1,250,100,175.0,1
1,251,60,87.5,1
1,252,20,67.5,0
1,253,60,67.5,0
1,254,40,75.0,1
1,255,100,150.0,1
1,256,80,75.0,0
1,257,40,175.0,0
1,258,20,87.5,1
1,259,40,87.5,1
1,260,100,175.0,1
1,261,60,67.5,0
1,262,60,150.0,1
1,263,100,200.0,0
1,264,120,87.5,0
1,265,120,75.0,0
1,266,40,50.0,0
1,267,80,125.0,0
1,268,60,75.0,1
1,269,20,100.0,1
