pid,trial,visualSize,scenario,direction,congruency,time,distance
11,57,56,two-hand,shrink,0,3.613685,0.2240405
11,58,54,two-hand,shrink,1,3.063422,0.1940634
11,59,58,two-hand,shrink,1,1.559314,0.1992629
11,60,40,two-hand,shrink,0,1.559433,0.2154609
11,61,60,two-hand,shrink,1,1.420299,0.2139103
11,62,46,two-hand,shrink,0,2.88075,0.2368205
11,63,56,two-hand,shrink,1,1.224743,0.1931874
11,64,40,two-hand,shrink,1,2.352896,0.2001696
11,65,50,two-hand,shrink,1,1.586346,0.2221594
11,66,48,two-hand,shrink,1,1.991056,0.2272082
11,67,54,two-hand,shrink,1,1.531273,0.2079939
11,68,42,two-hand,shrink,0,1.281053,0.1955041
11,69,58,two-hand,shrink,1,1.698677,0.2111291
11,70,50,two-hand,shrink,1,2.283369,0.2154596
11,71,50,two-hand,shrink,1,1.656675,0.2072993
11,72,50,two-hand,shrink,0,2.51955,0.2181867
11,73,40,two-hand,shrink,0,3.327294,0.2203556
11,74,46,two-hand,shrink,1,4.524369,0.2507303
11,75,48,two-hand,shrink,1,2.979254,0.2326169
11,76,60,two-hand,shrink,1,1.556463,0.1976966
11,77,60,two-hand,shrink,1,2.116349,0.2230172
11,78,44,two-hand,shrink,1,1.754208,0.1804475
11,79,44,two-hand,shrink,0,1.573556,0.1982985
11,80,52,two-hand,shrink,1,1.010938,0.190344
11,81,42,two-hand,shrink,1,1.824334,0.1910601
11,82,58,two-hand,shrink,1,2.533815,0.2277016
11,83,48,two-hand,shrink,1,1.642589,0.2057961
11,84,52,two-hand,shrink,0,1.879345,0.2505883
11,85,52,two-hand,shrink,1,1.447501,0.2028013
11,86,56,two-hand,shrink,1,1.558783,0.2113556
11,87,42,two-hand,shrink,0,1.559304,0.1927337
11,88,50,two-hand,shrink,1,1.308321,0.2186479
11,89,56,two-hand,shrink,1,0.9601543,0.2100981
11,90,52,two-hand,shrink,1,1.489401,0.2266183
11,91,54,two-hand,shrink,1,5.630775,0.2191499
11,92,54,two-hand,shrink,0,1.949251,0.2317359
11,93,48,two-hand,shrink,0,2.965298,0.2314212
11,94,44,two-hand,shrink,0,1.141536,0.2153676
11,95,46,two-hand,shrink,1,0.8989046,0.2109402
11,96,58,two-hand,shrink,1,1.489767,0.2152198
11,97,40,two-hand,shrink,0,1.726305,0.1967601
11,98,56,two-hand,shrink,1,1.057884,0.2175576
11,99,52,two-hand,shrink,1,1.057934,0.2174253
11,100,46,two-hand,shrink,1,0.9465654,0.2350101
11,101,44,two-hand,shrink,1,1.406225,0.2272954
11,102,42,two-hand,shrink,1,1.170338,0.2125971
11,103,60,two-hand,shrink,1,2.186038,0.2132351
11,104,60,two-hand,shrink,1,2.311129,0.2097034
11,105,44,two-hand,shrink,0,1.642264,0.2104053
11,106,42,two-hand,shrink,1,1.796249,0.2059173
11,107,48,two-hand,shrink,0,4.552553,0.2092892
11,108,46,two-hand,shrink,1,1.378251,0.2099598
11,109,58,two-hand,shrink,1,1.072001,0.2113127
