Participant,Technique,FixedFactor,Threshold,Trial,RadiusChange,StepSize,Response,Reversal
11,onehand,physical,upper,27,,,,
11,onehand,physical,upper,28,,,,
11,onehand,physical,upper,29,,,,
11,onehand,physical,upper,30,,,,
11,onehand,physical,upper,31,,,,
11,onehand,physical,upper,32,,,,
11,onehand,physical,upper,33,,,,
11,onehand,physical,upper,34,,,,
11,onehand,physical,upper,35,,,,
11,onehand,physical,upper,36,,,,
11,onehand,physical,upper,37,,,,
11,onehand,physical,upper,38,,,,
11,onehand,physical,upper,39,,,,
11,onehand,physical,upper,40,,,,
11,onehand,physical,upper,41,,,,
11,onehand,physical,upper,42,,,,
11,onehand,physical,upper,43,,,,
11,onehand,physical,upper,44,,,,
11,onehand,physical,upper,45,,,,
11,onehand,physical,upper,46,,,,
11,onehand,physical,upper,47,,,,
11,onehand,physical,upper,48,,,,
11,onehand,physical,upper,49,,,,
11,onehand,physical,upper,50,,,,
11,twohand,visual,upper,1,,,,
11,twohand,visual,upper,2,,,,
11,twohand,visual,upper,3,,,,
11,twohand,visual,upper,4,,,,
11,twohand,visual,upper,5,,,,
11,twohand,visual,upper,6,,,,
11,twohand,visual,upper,7,,,,
11,twohand,visual,upper,8,,,,
11,twohand,visual,upper,9,,,,
11,twohand,visual,upper,10,,,,
11,twohand,visual,upper,11,,,,
11,twohand,visual,upper,12,,,,
11,twohand,visual,upper,13,,,,
11,twohand,visual,upper,14,,,,
11,twohand,visual,upper,15,,,,
11,twohand,visual,upper,16,,,,
11,twohand,visual,upper,17,,,,
11,twohand,visual,upper,18,,,,
11,twohand,visual,upper,19,,,,
11,twohand,visual,upper,20,,,,
11,twohand,visual,upper,21,,,,
11,twohand,visual,upper,22,,,,
11,twohand,visual,upper,23,,,,
11,twohand,visual,upper,24,,,,
11,twohand,visual,upper,25,,,,
11,twohand,visual,upper,26,,,,
11,twohand,visual,upper,27,,,,
11,twohand,visual,upper,28,,,,
11,twohand,visual,upper,29,,,,
11,twohand,visual,upper,30,,,,
11,twohand,visual,upper,31,,,,
11,twohand,visual,upper,32,,,,
11,twohand,visual,upper,33,,,,
11,twohand,visual,upper,34,,,,
11,twohand,visual,upper,35,,,,
11,twohand,visual,upper,36,,,,
11,twohand,visual,upper,37,,,,
11,twohand,visual,upper,38,,,,
11,twohand,visual,upper,39,,,,
11,twohand,visual,upper,40,,,,
11,twohand,visual,upper,41,,,,
11,twohand,visual,upper,42,,,,
11,twohand,visual,upper,43,,,,
11,twohand,visual,upper,44,,,,
11,twohand,visual,upper,45,,,,
11,twohand,visual,upper,46,,,,
11,twohand,visual,upper,47,,,,
11,twohand,visual,upper,48,,,,
11,twohand,visual,upper,49,,,,
11,twohand,visual,upper,50,,,,
11,onehand,visual,lower,1,,,,
11,onehand,visual,lower,2,,,,
11,onehand,visual,lower,3,,,,
11,onehand,visual,lower,4,,,,
11,onehand,visual,lower,5,,,,
11,onehand,visual,lower,6,,,,
11,onehand,visual,lower,7,,,,
11,onehand,visual,lower,8,,,,
11,onehand,visual,lower,9,,,,
11,onehand,visual,lower,10,,,,
11,onehand,visual,lower,11,,,,
11,onehand,visual,lower,12,,,,
11,onehand,visual,lower,13,,,,
11,onehand,visual,lower,14,,,,
11,onehand,visual,lower,15,,,,
11,onehand,visual,lower,16,,,,
11,onehand,visual,lower,17,,,,
11,onehand,visual,lower,18,,,,
11,onehand,visual,lower,19,,,,
11,onehand,visual,lower,20,,,,
11,onehand,visual,lower,21,,,,
11,onehand,visual,lower,22,,,,
11,onehand,visual,lower,23,,,,
11,onehand,visual,lower,24,,,,
11,onehand,visual,lower,25,,,,
11,onehand,visual,lower,26,,,,
11,onehand,visual,lower,27,,,,
11,onehand,visual,lower,28,,,,
11,onehand,visual,lower,29,,,,
11,onehand,visual,lower,30,,,,
11,onehand,visual,lower,31,,,,
11,onehand,visual,lower,32,,,,
11,onehand,visual,lower,33,,,,
11,onehand,visual,lower,34,,,,
11,onehand,visual,lower,35,,,,
11,onehand,visual,lower,36,,,,
11,onehand,visual,lower,37,,,,
11,onehand,visual,lower,38,,,,
11,onehand,visual,lower,39,,,,
11,onehand,visual,lower,40,,,,
11,onehand,visual,lower,41,,,,
11,onehand,visual,lower,42,,,,
11,onehand,visual,lower,43,,,,
11,onehand,visual,lower,44,,,,
11,onehand,visual,lower,45,,,,
11,onehand,visual,lower,46,,,,
11,onehand,visual,lower,47,,,,
11,onehand,visual,lower,48,,,,
11,onehand,visual,lower,49,,,,
11,onehand,visual,lower,50,,,,
11,twohand,physical,lower,1,,,,
11,twohand,physical,lower,2,,,,
11,twohand,physical,lower,3,,,,
11,twohand,physical,lower,4,,,,
11,twohand,physical,lower,5,,,,
11,twohand,physical,lower,6,,,,
11,twohand,physical,lower,7,,,,
11,twohand,physical,lower,8,,,,
11,twohand,physical,lower,9,,,,
11,twohand,physical,lower,10,,,,
11,twohand,physical,lower,11,,,,
11,twohand,physical,lower,12,,,,
11,twohand,physical,lower,13,,,,
11,twohand,physical,lower,14,,,,
11,twohand,physical,lower,15,,,,
11,twohand,physical,lower,16,,,,
11,twohand,physical,lower,17,,,,
11,twohand,physical,lower,18,,,,
11,twohand,physical,lower,19,,,,
11,twohand,physical,lower,20,,,,
11,twohand,physical,lower,21,,,,
11,twohand,physical,lower,22,,,,
11,twohand,physical,lower,23,,,,
11,twohand,physical,lower,24,,,,
11,twohand,physical,lower,25,,,,
11,twohand,physical,lower,26,,,,
11,twohand,physical,lower,27,,,,
11,twohand,physical,lower,28,,,,
11,twohand,physical,lower,29,,,,
11,twohand,physical,lower,30,,,,
11,twohand,physical,lower,31,,,,
11,twohand,physical,lower,32,,,,
11,twohand,physical,lower,33,,,,
11,twohand,physical,lower,34,,,,
11,twohand,physical,lower,35,,,,
11,twohand,physical,lower,36,,,,
11,twohand,physical,lower,37,,,,
11,twohand,physical,lower,38,,,,
11,twohand,physical,lower,39,,,,
11,twohand,physical,lower,40,,,,
11,twohand,physical,lower,41,,,,
11,twohand,physical,lower,42,,,,
11,twohand,physical,lower,43,,,,
11,twohand,physical,lower,44,,,,
11,twohand,physical,lower,45,,,,
11,twohand,physical,lower,46,,,,
11,twohand,physical,lower,47,,,,
11,twohand,physical,lower,48,,,,
11,twohand,physical,lower,49,,,,
11,twohand,physical,lower,50,,,,
11,twohand,visual,lower,1,,,,
11,twohand,visual,lower,2,,,,
11,twohand,visual,lower,3,,,,
11,twohand,visual,lower,4,,,,
11,twohand,visual,lower,5,,,,
11,twohand,visual,lower,6,,,,
11,twohand,visual,lower,7,,,,
11,twohand,visual,lower,8,,,,
11,twohand,visual,lower,9,,,,
11,twohand,visual,lower,10,,,,
11,twohand,visual,lower,11,,,,
11,twohand,visual,lower,12,,,,
11,twohand,visual,lower,13,,,,
11,twohand,visual,lower,14,,,,
11,twohand,visual,lower,15,,,,
11,twohand,visual,lower,16,,,,
11,twohand,visual,lower,17,,,,
11,twohand,visual,lower,18,,,,
11,twohand,visual,lower,19,,,,
11,twohand,visual,lower,20,,,,
11,twohand,visual,lower,21,,,,
11,twohand,visual,lower,22,,,,
11,twohand,visual,lower,23,,,,
11,twohand,visual,lower,24,,,,
11,twohand,visual,lower,25,,,,
11,twohand,visual,lower,26,,,,
11,twohand,visual,lower,27,,,,
11,twohand,visual,lower,28,,,,
11,twohand,visual,lower,29,,,,
11,twohand,visual,lower,30,,,,
11,twohand,visual,lower,31,,,,
11,twohand,visual,lower,32,,,,
11,twohand,visual,lower,33,,,,
11,twohand,visual,lower,34,,,,
11,twohand,visual,lower,35,,,,
11,twohand,visual,lower,36,,,,
11,twohand,visual,lower,37,,,,
11,twohand,visual,lower,38,,,,
11,twohand,visual,lower,39,,,,
11,twohand,visual,lower,40,,,,
11,twohand,visual,lower,41,,,,
11,twohand,visual,lower,42,,,,
11,twohand,visual,lower,43,,,,
11,twohand,visual,lower,44,,,,
11,twohand,visual,lower,45,,,,
11,twohand,visual,lower,46,,,,
11,twohand,visual,lower,47,,,,
11,twohand,visual,lower,48,,,,
11,twohand,visual,lower,49,,,,
11,twohand,visual,lower,50,,,,
11,twohand,physical,upper,1,,,,
11,twohand,physical,upper,2,,,,
11,twohand,physical,upper,3,,,,
11,twohand,physical,upper,4,,,,
11,twohand,physical,upper,5,,,,
11,twohand,physical,upper,6,,,,
11,twohand,physical,upper,7,,,,
11,twohand,physical,upper,8,,,,
11,twohand,physical,upper,9,,,,
11,twohand,physical,upper,10,,,,
11,twohand,physical,upper,11,,,,
11,twohand,physical,upper,12,,,,
11,twohand,physical,upper,13,,,,
11,twohand,physical,upper,14,,,,
11,twohand,physical,upper,15,,,,
11,twohand,physical,upper,16,,,,
11,twohand,physical,upper,17,,,,
11,twohand,physical,upper,18,,,,
11,twohand,physical,upper,19,,,,
11,twohand,physical,upper,20,,,,
11,twohand,physical,upper,21,,,,
11,twohand,physical,upper,22,,,,
11,twohand,physical,upper,23,,,,
11,twohand,physical,upper,24,,,,
11,twohand,physical,upper,25,,,,
11,twohand,physical,upper,26,,,,
11,twohand,physical,upper,27,,,,
11,twohand,physical,upper,28,,,,
11,twohand,physical,upper,29,,,,
11,twohand,physical,upper,30,,,,
11,twohand,physical,upper,31,,,,
11,twohand,physical,upper,32,,,,
11,twohand,physical,upper,33,,,,
11,twohand,physical,upper,34,,,,
11,twohand,physical,upper,35,,,,
11,twohand,physical,upper,36,,,,
11,twohand,physical,upper,37,,,,
11,twohand,physical,upper,38,,,,
11,twohand,physical,upper,39,,,,
11,twohand,physical,upper,40,,,,
11,twohand,physical,upper,41,,,,
11,twohand,physical,upper,42,,,,
11,twohand,physical,upper,43,,,,
11,twohand,physical,upper,44,,,,
11,twohand,physical,upper,45,,,,
11,twohand,physical,upper,46,,,,
11,twohand,physical,upper,47,,,,
11,twohand,physical,upper,48,,,,
11,twohand,physical,upper,49,,,,
11,twohand,physical,upper,50,,,,
