pid,trial,physical_speed,visual_end_size,scenario,congruency
5,114,0,60,one-hand,
5,115,-10,60,one-hand,
5,116,-20,60,one-hand,
5,117,-20,40,one-hand,
5,118,-20,45,one-hand,
5,119,0,40,one-hand,
5,120,0,60,one-hand,
5,121,-10,55,one-hand,
5,122,-20,50,one-hand,
5,123,-40,40,one-hand,
5,124,-20,55,one-hand,
5,125,-40,60,one-hand,
5,126,-10,50,one-hand,
5,127,-20,45,one-hand,
5,128,-40,40,one-hand,
5,129,-10,40,one-hand,
5,130,-40,60,one-hand,
5,131,-20,45,one-hand,
5,132,0,35,one-hand,
5,133,-40,35,one-hand,
5,134,-40,45,one-hand,
5,135,-10,45,one-hand,
5,136,0,45,one-hand,
5,137,-10,60,one-hand,
5,138,0,40,one-hand,
5,139,-20,40,one-hand,
5,140,0,50,one-hand,
5,141,-20,55,one-hand,
5,142,-20,55,one-hand,
5,143,-10,35,one-hand,
5,144,-10,35,one-hand,
5,145,0,50,one-hand,
5,146,-40,45,one-hand,
5,147,-10,40,one-hand,
5,148,-10,60,one-hand,
5,149,-20,35,one-hand,
5,150,-20,45,one-hand,
5,151,-40,50,one-hand,
5,152,0,40,one-hand,
5,153,-10,55,one-hand,
5,154,-10,50,one-hand,
5,155,-20,50,one-hand,
5,156,0,45,one-hand,
5,157,-40,55,one-hand,
5,158,0,55,one-hand,
5,159,-10,45,one-hand,
5,160,-40,40,one-hand,
5,161,-10,40,one-hand,
5,162,-40,45,one-hand,
5,163,-20,40,one-hand,
5,164,-40,50,one-hand,
5,165,-20,50,one-hand,
5,166,-10,50,one-hand,
5,167,-40,60,one-hand,
5,168,-20,50,one-hand,
5,169,-20,35,one-hand,
5,170,-40,40,one-hand,
5,171,-20,60,one-hand,
5,172,-40,50,one-hand,
5,173,-40,50,one-hand,
5,174,-20,55,one-hand,
5,175,0,45,one-hand,
5,176,-20,60,one-hand,
5,177,-20,35,one-hand,
5,178,-10,60,one-hand,
5,179,0,50,one-hand,
5,180,0,55,one-hand,
5,181,-40,35,one-hand,
5,182,-10,35,one-hand,
5,183,-10,35,one-hand,
5,184,-40,60,one-hand,
5,185,-20,35,one-hand,
5,186,0,60,one-hand,
5,187,-10,45,one-hand,
5,188,-10,50,one-hand,
5,189,0,55,one-hand,
5,190,-10,45,one-hand,
5,191,0,45,one-hand,
