pid,trial,physicalSize,visualSize,congruent
11,153,120,200.0,1
11,154,40,175.0,0
11,155,40,125.0,1
11,156,80,75.0,1
11,157,40,100.0,1
11,158,60,175.0,0
11,159,120,50.0,0
11,160,80,67.5,0
11,161,60,75.0,1
11,162,40,150.0,0
11,163,120,100.0,0
11,164,120,150.0,1
11,165,40,87.5,1
11,166,80,150.0,0
11,167,100,50.0,0
11,168,20,150.0,0
11,169,40,175.0,0
11,170,20,100.0,1
11,171,80,200.0,0
11,172,20,50.0,1
11,173,60,125.0,0
11,174,40,87.5,1
11,175,80,50.0,0
11,176,120,150.0,1
11,177,80,125.0,1
11,178,80,150.0,1
11,179,60,50.0,0
11,180,120,150.0,1
11,181,40,125.0,1
11,182,100,67.5,0
11,183,100,100.0,1
11,184,40,200.0,0
11,185,100,50.0,0
11,186,120,125.0,1
11,187,80,125.0,1
11,188,120,100.0,1
11,189,120,100.0,1
11,190,120,200.0,0
11,191,20,75.0,1
11,192,80,200.0,0
11,193,20,67.5,1
11,194,40,67.5,1
11,195,60,50.0,0
11,196,120,87.5,1
11,197,40,87.5,1
11,198,120,200.0,1
11,199,100,200.0,1
11,200,20,87.5,1
11,201,100,87.5,1
11,202,120,175.0,1
11,203,60,87.5,1
11,204,120,50.0,0
11,205,60,200.0,0
11,206,80,125.0,1
11,207,120,125.0,1
11,208,80,200.0,0
11,209,80,175.0,0
11,210,60,100.0,1
11,211,40,50.0,0
11,212,80,50.0,0
11,213,40,67.5,0
11,214,60,200.0,0
11,215,60,75.0,0
11,216,40,67.5,0
11,217,80,200.0,1
11,218,20,175.0,0
11,219,20,200.0,0
11,220,20,67.5,1
11,221,60,125.0,0
11,222,60,67.5,0
11,223,20,150.0,0
11,224,20,125.0,1
11,225,120,67.5,0
11,226,80,100.0,0
11,227,60,200.0,0
11,228,60,67.5,0
11,229,100,50.0,0
11,230,80,175.0,0
11,231,20,87.5,1
11,232,100,125.0,1
11,233,100,175.0,1
11,234,60,100.0,1
11,235,60,125.0,0
11,236,80,100.0,1
11,237,40,50.0,0
11,238,40,175.0,0
11,239,100,100.0,1
11,240,40,67.5,0
11,241,120,125.0,1
11,242,80,67.5,0
11,243,60,175.0,0
11,244,60,150.0,0
11,245,20,75.0,1
11,246,80,50.0,0
11,247,20,67.5,1
11,248,120,87.5,1
11,249,100,200.0,1
11,250,20,150.0,1
11,251,100,75.0,0
11,252,20,75.0,1
11,253,20,125.0,1
11,254,40,200.0,0
11,255,80,175.0,0
11,256,100,87.5,0
11,257,60,175.0,0
11,258,20,67.5,1
11,259,100,150.0,1
11,260,120,200.0,0
11,261,40,75.0,1
11,262,20,67.5,1
11,263,40,125.0,0
11,264,40,125.0,0
11,265,120,50.0,0
11,266,100,67.5,0
11,267,120,175.0,1
11,268,80,50.0,0
11,269,20,175.0,0
