pid,trial,physicalSize,visualSize,congruent
5,108,20,200.0,0
5,109,120,67.5,1
5,110,100,150.0,1
5,111,120,67.5,0
5,112,60,87.5,1
5,113,40,200.0,0
5,114,20,150.0,1
5,115,100,200.0,1
5,116,120,50.0,0
5,117,60,87.5,1
5,118,60,50.0,0
5,119,40,67.5,0
5,120,60,67.5,1
5,121,120,200.0,1
5,122,60,100.0,1
5,123,60,67.5,0
5,124,120,175.0,1
5,125,40,100.0,1
5,126,80,75.0,1
5,127,100,125.0,1
5,128,120,87.5,1
5,129,80,125.0,1
5,130,80,150.0,1
5,131,100,125.0,1
5,132,100,50.0,0
5,133,20,75.0,1
5,134,60,100.0,1
5,135,80,87.5,1
5,136,100,75.0,1
5,137,20,175.0,0
5,138,40,150.0,1
5,139,120,200.0,1
5,140,40,125.0,1
5,141,60,200.0,1
5,142,120,75.0,1
5,143,60,75.0,1
5,144,120,100.0,1
5,145,40,67.5,0
5,146,40,175.0,0
5,147,60,125.0,1
5,148,100,75.0,1
5,149,80,50.0,0
5,150,20,67.5,1
5,151,20,200.0,0
5,152,20,75.0,1
5,153,80,50.0,0
5,154,100,200.0,1
5,155,40,200.0,1
5,156,40,150.0,1
5,157,80,125.0,1
5,158,60,150.0,1
5,159,100,200.0,1
5,160,100,87.5,1
5,161,100,50.0,0
5,162,60,100.0,1
5,163,60,125.0,1
5,164,40,75.0,0
5,165,80,125.0,1
5,166,20,50.0,0
5,167,80,175.0,1
5,168,20,150.0,0
5,169,100,175.0,1
5,170,20,50.0,0
5,171,40,67.5,1
5,172,80,175.0,1
5,173,120,87.5,1
5,174,80,200.0,1
5,175,80,200.0,0
5,176,100,175.0,1
5,177,120,125.0,1
5,178,40,175.0,0
5,179,20,50.0,0
5,180,120,75.0,1
5,181,40,87.5,1
5,182,100,100.0,1
5,183,20,125.0,1
5,184,80,150.0,1
5,185,60,175.0,1
5,186,40,100.0,1
5,187,80,50.0,0
5,188,120,50.0,0
5,189,60,125.0,1
5,190,40,100.0,1
5,191,80,100.0,1
5,192,40,67.5,0
5,193,80,150.0,1
5,194,20,50.0,1
5,195,120,175.0,1
5,196,100,87.5,1
5,197,80,100.0,1
5,198,80,175.0,1
5,199,80,75.0,1
5,200,100,75.0,1
5,201,60,50.0,0
5,202,100,50.0,0
5,203,120,200.0,1
5,204,120,87.5,1
5,205,40,87.5,1
5,206,60,50.0,0
5,207,100,87.5,1
5,208,120,75.0,1
5,209,60,125.0,1
5,210,40,50.0,0
5,211,60,100.0,1
5,212,120,125.0,1
5,213,100,150.0,1
5,214,100,75.0,1
5,215,120,150.0,1
5,216,20,175.0,0
5,217,80,150.0,1
5,218,20,125.0,0
5,219,80,100.0,1
5,220,20,150.0,0
5,221,120,67.5,1
5,222,120,150.0,1
5,223,120,150.0,1
5,224,100,100.0,1
5,225,60,87.5,1
5,226,80,67.5,1
5,227,120,175.0,1
5,228,40,150.0,1
5,229,100,75.0,1
5,230,80,175.0,1
5,231,100,150.0,1
5,232,20,100.0,1
5,233,20,75.0,1
5,234,120,87.5,1
5,235,60,67.5,1
5,236,60,87.5,1
5,237,60,175.0,1
5,238,40,75.0,1
5,239,20,200.0,0
5,240,20,175.0,0
5,241,40,125.0,1
5,242,60,150.0,1
5,243,20,67.5,0
5,244,60,150.0,1
5,245,100,125.0,1
5,246,40,175.0,1
5,247,20,87.5,1
5,248,40,87.5,1
5,249,40,75.0,1
5,250,40,150.0,1
5,251,80,125.0,1
5,252,20,150.0,0
5,253,60,87.5,1
5,254,80,150.0,1
5,255,40,67.5,0
5,256,120,50.0,0
5,257,120,75.0,1
5,258,40,50.0,0
5,259,40,50.0,0
5,260,100,175.0,1
5,261,60,125.0,1
5,262,80,87.5,1
5,263,60,100.0,1
5,264,60,67.5,1
5,265,20,175.0,0
5,266,20,200.0,0
5,267,40,125.0,1
5,268,60,175.0,0
5,269,100,100.0,1
